question_index,question,group_type,group_value,n_answered,agree_pct,disagree_pct,dont_know_pct,mean_score,n_scored
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,Gender,Mittebinaarne,5,1.0,0.0,0.0,3.8,5
53,Minu kooli õpetajad on targad ja inspireerivad.,Gender,Mittebinaarne,5,0.8,0.0,0.2,3.75,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,Gender,Mittebinaarne,5,0.0,0.8,0.2,1.5,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",Gender,Mittebinaarne,5,0.2,0.2,0.6,2.5,2
56,Kodukontor ja paindlik tööaeg on elementaarne.,Gender,Mittebinaarne,5,1.0,0.0,0.0,3.4,5
57,Valin töö pigem palga kui kutsumuse järgi.,Gender,Mittebinaarne,5,0.0,0.8,0.2,1.25,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,Gender,Mittebinaarne,5,0.4,0.4,0.2,2.75,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,Gender,Mittebinaarne,5,0.8,0.0,0.2,3.25,4
61,Alkoholi joomine on noorte seas tavaline.,Gender,Mittebinaarne,5,0.6,0.0,0.2,3.6666666666666665,3
62,Olen tundnud puudust vaimse tervise abist.,Gender,Mittebinaarne,5,0.8,0.0,0.0,3.75,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",Gender,Mittebinaarne,5,0.8,0.0,0.0,3.75,4
64,Noortel on keeruline paarisuhteid luua.,Gender,Mittebinaarne,5,0.2,0.4,0.4,2.6666666666666665,3
65,Üheöösuhted on noorte seas tavalised.,Gender,Mittebinaarne,5,0.4,0.4,0.2,2.5,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,Gender,Mittebinaarne,5,0.0,0.4,0.6,1.5,2
67,Mind on seksuaalselt ahistatud täisealise poolt.,Gender,Mittebinaarne,5,0.6,0.2,0.2,3.5,4
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",Gender,Naine,288,0.8020833333333334,0.1076388888888889,0.09027777777777778,3.2748091603053435,262
2,Tulevik hirmutab mind,Gender,Naine,288,0.7916666666666666,0.1423611111111111,0.0625,3.2304832713754648,269
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",Gender,Naine,288,0.10416666666666667,0.8333333333333334,0.0625,1.5851851851851853,270
4,Ma tunnen end nüüd täiskasvanuna,Gender,Naine,288,0.2916666666666667,0.4930555555555556,0.2152777777777778,2.243362831858407,226
5,Vanemad inimesed on noortest igas asjas targemad.,Gender,Naine,288,0.041666666666666664,0.8958333333333334,0.0625,1.6407407407407408,270
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",Gender,Naine,288,0.7256944444444444,0.21875,0.052083333333333336,3.1911764705882355,272
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",Gender,Naine,288,0.4895833333333333,0.4201388888888889,0.09027777777777778,2.633587786259542,262
8,Tegin enamiku kodutöid tehisaruga.,Gender,Naine,288,0.2569444444444444,0.6944444444444444,0.041666666666666664,1.967153284671533,274
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",Gender,Naine,288,0.7534722222222222,0.20833333333333334,0.03819444444444445,3.1299638989169676,277
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",Gender,Naine,288,0.16666666666666666,0.5902777777777778,0.24305555555555555,1.834862385321101,218
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,Gender,Naine,288,0.2534722222222222,0.3020833333333333,0.4444444444444444,2.4125,160
13,Tahan nüüd endale tätoveeringu teha lasta.,Gender,Naine,288,0.46875,0.375,0.15625,2.588477366255144,243
14,Armastan käia metsas.,Gender,Naine,288,0.8368055555555556,0.1111111111111111,0.052083333333333336,3.3846153846153846,273
15,Armastan käia seenel.,Gender,Naine,288,0.4375,0.4236111111111111,0.1388888888888889,2.5,248
16,Mulle meeldib käia pidudel.,Gender,Naine,288,0.7395833333333334,0.1875,0.07291666666666667,3.1048689138576777,267
17,Mulle meeldib teha sporti.,Gender,Naine,288,0.8055555555555556,0.1284722222222222,0.0625,3.2936802973977697,269
18,Ma hakkan gümnaasiumis käimist taga igatsema.,Gender,Naine,288,0.5138888888888888,0.28125,0.2048611111111111,2.7510917030567685,229
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,Gender,Naine,288,0.020833333333333332,0.9131944444444444,0.06597222222222222,1.657992565055762,269
20,Eesti on salliv riik eri rahvuste suhtes.,Gender,Naine,288,0.375,0.4375,0.1875,2.4145299145299144,234
21,Eesti on salliv riik seksuaalvähemuste suhtes.,Gender,Naine,288,0.25,0.5138888888888888,0.2361111111111111,2.1954545454545453,220
22,Eesti võiks olla konservatiivsem.,Gender,Naine,288,0.09722222222222222,0.6354166666666666,0.2604166666666667,1.6635071090047393,211
23,"Olen uhke, et olen eestlane.",Gender,Naine,288,0.8923611111111112,0.03125,0.0763888888888889,3.4962406015037595,266
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",Gender,Naine,288,0.6006944444444444,0.22916666666666666,0.1597222222222222,3.0,239
25,Eestis peaks olema rohkem unisex-WC-sid.,Gender,Naine,288,0.28125,0.3854166666666667,0.3333333333333333,2.3072916666666665,192
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",Gender,Naine,288,0.9965277777777778,0.0,0.0,3.986062717770035,287
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",Gender,Naine,288,0.9652777777777778,0.010416666666666666,0.024305555555555556,3.832740213523132,281
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",Gender,Naine,288,0.9548611111111112,0.017361111111111112,0.027777777777777776,3.857142857142857,280
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,Gender,Naine,288,0.14930555555555555,0.6666666666666666,0.18055555555555555,1.825531914893617,235
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,Gender,Naine,288,0.5243055555555556,0.13541666666666666,0.3368055555555556,2.9842105263157896,190
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,Gender,Naine,288,0.1840277777777778,0.3784722222222222,0.4375,2.314814814814815,162
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,Gender,Naine,288,0.13194444444444445,0.7222222222222222,0.14583333333333334,1.8658536585365855,246
33,Linnades võiks olla rohkem puid ja põõsaid.,Gender,Naine,288,0.9270833333333334,0.013888888888888888,0.059027777777777776,3.5313653136531364,271
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,Gender,Naine,288,0.3368055555555556,0.5034722222222222,0.1597222222222222,2.334710743801653,242
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,Gender,Naine,288,0.3229166666666667,0.4340277777777778,0.2326388888888889,2.353211009174312,218
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,Gender,Naine,288,0.8368055555555556,0.034722222222222224,0.11805555555555555,3.6254980079681274,251
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,Gender,Naine,288,0.46875,0.12152777777777778,0.3958333333333333,3.1294117647058823,170
38,Romantiline suhe on minu jaoks oluline osa elust.,Gender,Naine,288,0.7743055555555556,0.1423611111111111,0.07291666666666667,3.215909090909091,264
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,Gender,Naine,288,0.5833333333333334,0.2569444444444444,0.1597222222222222,2.8801652892561984,242
40,Soovin kindlasti tulevikus saada lapsi.,Gender,Naine,288,0.59375,0.20833333333333334,0.19444444444444445,3.0086580086580086,231
41,Tahaks tulevikus pigem koera või kassi kui last.,Gender,Naine,288,0.34375,0.4375,0.21875,2.462222222222222,225
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",Gender,Naine,288,0.3784722222222222,0.3125,0.3090277777777778,2.608040201005025,199
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,Gender,Naine,288,0.1736111111111111,0.5347222222222222,0.2916666666666667,2.0245098039215685,204
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,Gender,Naine,288,0.1597222222222222,0.6944444444444444,0.1388888888888889,1.8577235772357723,246
45,Tahan tulevikus pigem üksinda elada.,Gender,Naine,288,0.4965277777777778,0.3159722222222222,0.1875,2.6923076923076925,234
46,Elaksin tulevikus meelsasti koos sõpradega.,Gender,Naine,288,0.5416666666666666,0.28125,0.1736111111111111,2.7510548523206753,237
47,Mul peaks olema tulevikus isiklik sõiduauto.,Gender,Naine,288,0.7881944444444444,0.1388888888888889,0.06944444444444445,3.363295880149813,267
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,Gender,Naine,288,0.4479166666666667,0.2951388888888889,0.2569444444444444,2.6869158878504673,214
49,Näen end tulevikus elamas maapiirkonnas.,Gender,Naine,288,0.4201388888888889,0.34375,0.2326388888888889,2.5636363636363635,220
50,Näen end tulevikus elamas välismaal.,Gender,Naine,288,0.4895833333333333,0.21180555555555555,0.2986111111111111,2.8168316831683167,202
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",Gender,Naine,288,0.5798611111111112,0.2361111111111111,0.18055555555555555,2.8893617021276596,235
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,Gender,Naine,288,0.6284722222222222,0.2361111111111111,0.13194444444444445,2.963855421686747,249
53,Minu kooli õpetajad on targad ja inspireerivad.,Gender,Naine,288,0.7708333333333334,0.1111111111111111,0.1076388888888889,3.232283464566929,254
54,Kujutan end ette üheksast viieni kontoris töötamas.,Gender,Naine,288,0.1527777777777778,0.6736111111111112,0.1736111111111111,1.7647058823529411,238
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",Gender,Naine,288,0.25,0.5590277777777778,0.1909722222222222,2.0643776824034337,233
56,Kodukontor ja paindlik tööaeg on elementaarne.,Gender,Naine,288,0.7916666666666666,0.10069444444444445,0.1076388888888889,3.237354085603113,257
57,Valin töö pigem palga kui kutsumuse järgi.,Gender,Naine,288,0.2881944444444444,0.53125,0.18055555555555555,2.233050847457627,236
59,Alkohol on sama ohtlik kui enamik narkootikume.,Gender,Naine,288,0.5625,0.3263888888888889,0.1111111111111111,2.83984375,256
60,Narkootikumide tarvitamine on noorte seas tavaline.,Gender,Naine,288,0.4305555555555556,0.3402777777777778,0.2222222222222222,2.6171171171171173,222
61,Alkoholi joomine on noorte seas tavaline.,Gender,Naine,288,0.9722222222222222,0.017361111111111112,0.010416666666666666,3.6070175438596492,285
62,Olen tundnud puudust vaimse tervise abist.,Gender,Naine,288,0.4756944444444444,0.3958333333333333,0.1284722222222222,2.593625498007968,251
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",Gender,Naine,288,0.75,0.08333333333333333,0.1527777777777778,3.425,240
64,Noortel on keeruline paarisuhteid luua.,Gender,Naine,288,0.4965277777777778,0.3020833333333333,0.2013888888888889,2.760869565217391,230
65,Üheöösuhted on noorte seas tavalised.,Gender,Naine,288,0.3541666666666667,0.2951388888888889,0.3506944444444444,2.588235294117647,187
66,Enamik noori leiab partneri mõnest kohtinguäpist.,Gender,Naine,288,0.2638888888888889,0.3993055555555556,0.3368055555555556,2.3717277486910993,191
67,Mind on seksuaalselt ahistatud täisealise poolt.,Gender,Naine,288,0.19791666666666666,0.7048611111111112,0.05555555555555555,1.6346153846153846,260
